contact_info,parsing_check,parsed,contact_id,name,email,first_name,last_name
"{""contact_id"": 1372, ""name"": ""Aldo Cibin"", ""email"": ""aldo.cibin@gmx.de""}",True,"{'contact_id': 1372, 'name': 'Aldo Cibin', 'email': 'aldo.cibin@gmx.de'}",1372,Aldo Cibin,aldo.cibin@gmx.de,Aldo,Cibin
"{""contact_id"": 3666, ""name"": ""Alexandre Serrano"", ""email"": ""alexandre.serrano@yahoo.co.uk""}",True,"{'contact_id': 3666, 'name': 'Alexandre Serrano', 'email': 'alexandre.serrano@yahoo.co.uk'}",3666,Alexandre Serrano,alexandre.serrano@yahoo.co.uk,Alexandre,Serrano
"{""contact_id"": 2066, ""name"": ""Lori Fagotto"", ""email"": ""lori.fagotto@hill-anderson.com""}",True,"{'contact_id': 2066, 'name': 'Lori Fagotto', 'email': 'lori.fagotto@hill-anderson.com'}",2066,Lori Fagotto,lori.fagotto@hill-anderson.com,Lori,Fagotto
"{""contact_id"": 1834, ""name"": ""Perla Figueroa"", ""email"": ""perla.figueroa@live.com""}",True,"{'contact_id': 1834, 'name': 'Perla Figueroa', 'email': 'perla.figueroa@live.com'}",1834,Perla Figueroa,perla.figueroa@live.com,Perla,Figueroa
"{""contact_id"": 5853, ""name"": ""Reginald Hughes"", ""email"": ""reginald.hughes@gmail.com""}",True,"{'contact_id': 5853, 'name': 'Reginald Hughes', 'email': 'reginald.hughes@gmail.com'}",5853,Reginald Hughes,reginald.hughes@gmail.com,Reginald,Hughes
"{""contact_id"": 2219, ""name"": ""Uriel Holt"", ""email"": ""uriel.holt@gmail.com""}",True,"{'contact_id': 2219, 'name': 'Uriel Holt', 'email': 'uriel.holt@gmail.com'}",2219,Uriel Holt,uriel.holt@gmail.com,Uriel,Holt
"{""contact_id"": 4148, ""name"": ""Stefano Lemonnier"", ""email"": ""stefano.lemonnier@binner.com""}",True,"{'contact_id': 4148, 'name': 'Stefano Lemonnier', 'email': 'stefano.lemonnier@binner.com'}",4148,Stefano Lemonnier,stefano.lemonnier@binner.com,Stefano,Lemonnier
"{""contact_id"": 4477, ""name"": ""Madeleine Cooper"", ""email"": ""madeleine.cooper@poste.it""}",True,"{'contact_id': 4477, 'name': 'Madeleine Cooper', 'email': 'madeleine.cooper@poste.it'}",4477,Madeleine Cooper,madeleine.cooper@poste.it,Madeleine,Cooper
"{""contact_id"": 1786, ""name"": ""Alban Barbier"", ""email"": ""alban.barbier@ortiz.org""}",True,"{'contact_id': 1786, 'name': 'Alban Barbier', 'email': 'alban.barbier@ortiz.org'}",1786,Alban Barbier,alban.barbier@ortiz.org,Alban,Barbier
"{""contact_id"": 3455, ""name"": ""Alfonso Finetti"", ""email"": ""alfonso.finetti@quiroz.com""}",True,"{'contact_id': 3455, 'name': 'Alfonso Finetti', 'email': 'alfonso.finetti@quiroz.com'}",3455,Alfonso Finetti,alfonso.finetti@quiroz.com,Alfonso,Finetti
"{""contact_id"": 5707, ""name"": ""Ryan Kim"", ""email"": ""ryan.kim@noos.fr""}",True,"{'contact_id': 5707, 'name': 'Ryan Kim', 'email': 'ryan.kim@noos.fr'}",5707,Ryan Kim,ryan.kim@noos.fr,Ryan,Kim
"{""contact_id"": 5470, ""name"": ""Augustin Wohlgemut"", ""email"": ""augustin.wohlgemut@watson.info""}",True,"{'contact_id': 5470, 'name': 'Augustin Wohlgemut', 'email': 'augustin.wohlgemut@watson.info'}",5470,Augustin Wohlgemut,augustin.wohlgemut@watson.info,Augustin,Wohlgemut
"{""contact_id"": 3274, ""name"": ""Rolando Bibi"", ""email"": ""rolando.bibi@tin.it""}",True,"{'contact_id': 3274, 'name': 'Rolando Bibi', 'email': 'rolando.bibi@tin.it'}",3274,Rolando Bibi,rolando.bibi@tin.it,Rolando,Bibi
"{""contact_id"": 4613, ""name"": ""Berthold Randall"", ""email"": ""berthold.randall@mcdonald.com""}",True,"{'contact_id': 4613, 'name': 'Berthold Randall', 'email': 'berthold.randall@mcdonald.com'}",4613,Berthold Randall,berthold.randall@mcdonald.com,Berthold,Randall
"{""contact_id"": 4465, ""name"": ""Genaro Briand"", ""email"": ""genaro.briand@sfr.fr""}",True,"{'contact_id': 4465, 'name': 'Genaro Briand', 'email': 'genaro.briand@sfr.fr'}",4465,Genaro Briand,genaro.briand@sfr.fr,Genaro,Briand
"{""contact_id"": 1652, ""name"": ""Rudolf Jenkins"", ""email"": ""rudolf.jenkins@hotmail.com""}",True,"{'contact_id': 1652, 'name': 'Rudolf Jenkins', 'email': 'rudolf.jenkins@hotmail.com'}",1652,Rudolf Jenkins,rudolf.jenkins@hotmail.com,Rudolf,Jenkins
"{""contact_id"": 2100, ""name"": ""Pauline Ackermann"", ""email"": ""pauline.ackermann@arredondo-roque.com""}",True,"{'contact_id': 2100, 'name': 'Pauline Ackermann', 'email': 'pauline.ackermann@arredondo-roque.com'}",2100,Pauline Ackermann,pauline.ackermann@arredondo-roque.com,Pauline,Ackermann
"{""contact_id"": 4321, ""name"": ""Folker Swanson"", ""email"": ""folker.swanson@rodrigues.fr""}",True,"{'contact_id': 4321, 'name': 'Folker Swanson', 'email': 'folker.swanson@rodrigues.fr'}",4321,Folker Swanson,folker.swanson@rodrigues.fr,Folker,Swanson
"{""contact_id"": 4168, ""name"": ""Ashleigh Montez"", ""email"": ""ashleigh.montez@perry-schneider.com""}",True,"{'contact_id': 4168, 'name': 'Ashleigh Montez', 'email': 'ashleigh.montez@perry-schneider.com'}",4168,Ashleigh Montez,ashleigh.montez@perry-schneider.com,Ashleigh,Montez
"{""contact_id"": 3733, ""name"": ""Liliana Barber"", ""email"": ""liliana.barber@libero.it""}",True,"{'contact_id': 3733, 'name': 'Liliana Barber', 'email': 'liliana.barber@libero.it'}",3733,Liliana Barber,liliana.barber@libero.it,Liliana,Barber
"{""contact_id"": 2594, ""name"": ""Caridad Carr"", ""email"": ""caridad.carr@huhn.com""}",True,"{'contact_id': 2594, 'name': 'Caridad Carr', 'email': 'caridad.carr@huhn.com'}",2594,Caridad Carr,caridad.carr@huhn.com,Caridad,Carr
"{""contact_id"": 3909, ""name"": ""Lolita Borrego"", ""email"": ""lolita.borrego@gmail.com""}",True,"{'contact_id': 3909, 'name': 'Lolita Borrego', 'email': 'lolita.borrego@gmail.com'}",3909,Lolita Borrego,lolita.borrego@gmail.com,Lolita,Borrego
"{""contact_id"": 5179, ""name"": ""Gunar Patrick"", ""email"": ""gunar.patrick@leroy.com""}",True,"{'contact_id': 5179, 'name': 'Gunar Patrick', 'email': 'gunar.patrick@leroy.com'}",5179,Gunar Patrick,gunar.patrick@leroy.com,Gunar,Patrick
"{""contact_id"": 2228, ""name"": ""Leokadia Verdier"", ""email"": ""leokadia.verdier@hotmail.com.au""}",True,"{'contact_id': 2228, 'name': 'Leokadia Verdier', 'email': 'leokadia.verdier@hotmail.com.au'}",2228,Leokadia Verdier,leokadia.verdier@hotmail.com.au,Leokadia,Verdier
"{""contact_id"": 6222, ""name"": ""Hanna Reid"", ""email"": ""hanna.reid@salas.org""}",True,"{'contact_id': 6222, 'name': 'Hanna Reid', 'email': 'hanna.reid@salas.org'}",6222,Hanna Reid,hanna.reid@salas.org,Hanna,Reid
"{""contact_id"": 2354, ""name"": ""Edelgard Kreusel"", ""email"": ""edelgard.kreusel@hotmail.com""}",True,"{'contact_id': 2354, 'name': 'Edelgard Kreusel', 'email': 'edelgard.kreusel@hotmail.com'}",2354,Edelgard Kreusel,edelgard.kreusel@hotmail.com,Edelgard,Kreusel
"{""contact_id"": 1725, ""name"": ""Svenja Perrin"", ""email"": ""svenja.perrin@berger.com""}",True,"{'contact_id': 1725, 'name': 'Svenja Perrin', 'email': 'svenja.perrin@berger.com'}",1725,Svenja Perrin,svenja.perrin@berger.com,Svenja,Perrin
"{""contact_id"": 2960, ""name"": ""Pierluigi Taccola"", ""email"": ""pierluigi.taccola@gmx.de""}",True,"{'contact_id': 2960, 'name': 'Pierluigi Taccola', 'email': 'pierluigi.taccola@gmx.de'}",2960,Pierluigi Taccola,pierluigi.taccola@gmx.de,Pierluigi,Taccola
"{""contact_id"": 2077, ""name"": ""Cilli Watts"", ""email"": ""cilli.watts@yahoo.com""}",True,"{'contact_id': 2077, 'name': 'Cilli Watts', 'email': 'cilli.watts@yahoo.com'}",2077,Cilli Watts,cilli.watts@yahoo.com,Cilli,Watts
"{""contact_id"": 5662, ""name"": ""Emiliano Wells"", ""email"": ""emiliano.wells@gmx.de""}",True,"{'contact_id': 5662, 'name': 'Emiliano Wells', 'email': 'emiliano.wells@gmx.de'}",5662,Emiliano Wells,emiliano.wells@gmx.de,Emiliano,Wells
"{""contact_id"": 3481, ""name"": ""April Davids"", ""email"": ""april.davids@fisher.info""}",True,"{'contact_id': 3481, 'name': 'April Davids', 'email': 'april.davids@fisher.info'}",3481,April Davids,april.davids@fisher.info,April,Davids
"{""contact_id"": 2565, ""name"": ""Dolores Didier"", ""email"": ""dolores.didier@yahoo.com.au""}",True,"{'contact_id': 2565, 'name': 'Dolores Didier', 'email': 'dolores.didier@yahoo.com.au'}",2565,Dolores Didier,dolores.didier@yahoo.com.au,Dolores,Didier
"{""contact_id"": 4436, ""name"": ""Sylvia Bonomo"", ""email"": ""sylvia.bonomo@poulain.com""}",True,"{'contact_id': 4436, 'name': 'Sylvia Bonomo', 'email': 'sylvia.bonomo@poulain.com'}",4436,Sylvia Bonomo,sylvia.bonomo@poulain.com,Sylvia,Bonomo
"{""contact_id"": 5072, ""name"": ""Nelly Marsh"", ""email"": ""nelly.marsh@hotmail.it""}",True,"{'contact_id': 5072, 'name': 'Nelly Marsh', 'email': 'nelly.marsh@hotmail.it'}",5072,Nelly Marsh,nelly.marsh@hotmail.it,Nelly,Marsh
"{""contact_id"": 5200, ""name"": ""Beth Miniati"", ""email"": ""beth.miniati@hudson.net""}",True,"{'contact_id': 5200, 'name': 'Beth Miniati', 'email': 'beth.miniati@hudson.net'}",5200,Beth Miniati,beth.miniati@hudson.net,Beth,Miniati
"{""contact_id"": 4502, ""name"": ""Renee Merino"", ""email"": ""renee.merino@gmail.com""}",True,"{'contact_id': 4502, 'name': 'Renee Merino', 'email': 'renee.merino@gmail.com'}",4502,Renee Merino,renee.merino@gmail.com,Renee,Merino
"{""contact_id"": 4945, ""name"": ""Hailey Russell"", ""email"": ""hailey.russell@jourdan.org""}",True,"{'contact_id': 4945, 'name': 'Hailey Russell', 'email': 'hailey.russell@jourdan.org'}",4945,Hailey Russell,hailey.russell@jourdan.org,Hailey,Russell
"{""contact_id"": 3012, ""name"": ""Raphaela Gotthard"", ""email"": ""raphaela.gotthard@outlook.com""}",True,"{'contact_id': 3012, 'name': 'Raphaela Gotthard', 'email': 'raphaela.gotthard@outlook.com'}",3012,Raphaela Gotthard,raphaela.gotthard@outlook.com,Raphaela,Gotthard
"{""contact_id"": 6094, ""name"": ""Pomponio Comencini"", ""email"": ""pomponio.comencini@hotmail.co.uk""}",True,"{'contact_id': 6094, 'name': 'Pomponio Comencini', 'email': 'pomponio.comencini@hotmail.co.uk'}",6094,Pomponio Comencini,pomponio.comencini@hotmail.co.uk,Pomponio,Comencini
"{""contact_id"": 3815, ""name"": ""Leone Richardson"", ""email"": ""leone.richardson@yahoo.com""}",True,"{'contact_id': 3815, 'name': 'Leone Richardson', 'email': 'leone.richardson@yahoo.com'}",3815,Leone Richardson,leone.richardson@yahoo.com,Leone,Richardson
"{""contact_id"": 4838, ""name"": ""Valentine Acosta"", ""email"": ""valentine.acosta@peters.net""}",True,"{'contact_id': 4838, 'name': 'Valentine Acosta', 'email': 'valentine.acosta@peters.net'}",4838,Valentine Acosta,valentine.acosta@peters.net,Valentine,Acosta
"{""contact_id"": 3469, ""name"": ""Ricciotti Laureano"", ""email"": ""ricciotti.laureano@parsons.com""}",True,"{'contact_id': 3469, 'name': 'Ricciotti Laureano', 'email': 'ricciotti.laureano@parsons.com'}",3469,Ricciotti Laureano,ricciotti.laureano@parsons.com,Ricciotti,Laureano
"{""contact_id"": 4874, ""name"": ""Jacques Heidrich"", ""email"": ""jacques.heidrich@zamudio-chapa.com""}",True,"{'contact_id': 4874, 'name': 'Jacques Heidrich', 'email': 'jacques.heidrich@zamudio-chapa.com'}",4874,Jacques Heidrich,jacques.heidrich@zamudio-chapa.com,Jacques,Heidrich
"{""contact_id"": 1792, ""name"": ""Anne Snow"", ""email"": ""anne.snow@gmail.com""}",True,"{'contact_id': 1792, 'name': 'Anne Snow', 'email': 'anne.snow@gmail.com'}",1792,Anne Snow,anne.snow@gmail.com,Anne,Snow
"{""contact_id"": 4356, ""name"": ""Sonia Volta"", ""email"": ""sonia.volta@gmx.de""}",True,"{'contact_id': 4356, 'name': 'Sonia Volta', 'email': 'sonia.volta@gmx.de'}",4356,Sonia Volta,sonia.volta@gmx.de,Sonia,Volta
"{""contact_id"": 6196, ""name"": ""Dale Leblanc"", ""email"": ""dale.leblanc@stewart.com""}",True,"{'contact_id': 6196, 'name': 'Dale Leblanc', 'email': 'dale.leblanc@stewart.com'}",6196,Dale Leblanc,dale.leblanc@stewart.com,Dale,Leblanc
"{""contact_id"": 3578, ""name"": ""Alejandro Cruz"", ""email"": ""alejandro.cruz@hotmail.com""}",True,"{'contact_id': 3578, 'name': 'Alejandro Cruz', 'email': 'alejandro.cruz@hotmail.com'}",3578,Alejandro Cruz,alejandro.cruz@hotmail.com,Alejandro,Cruz
"{""contact_id"": 4491, ""name"": ""Elsa Cugia"", ""email"": ""elsa.cugia@yahoo.com""}",True,"{'contact_id': 4491, 'name': 'Elsa Cugia', 'email': 'elsa.cugia@yahoo.com'}",4491,Elsa Cugia,elsa.cugia@yahoo.com,Elsa,Cugia
"{""contact_id"": 3054, ""name"": ""Geronimo Pechel"", ""email"": ""geronimo.pechel@hotmail.com""}",True,"{'contact_id': 3054, 'name': 'Geronimo Pechel', 'email': 'geronimo.pechel@hotmail.com'}",3054,Geronimo Pechel,geronimo.pechel@hotmail.com,Geronimo,Pechel
"{""contact_id"": 1968, ""name"": ""Melania Klemm"", ""email"": ""melania.klemm@seidel.com""}",True,"{'contact_id': 1968, 'name': 'Melania Klemm', 'email': 'melania.klemm@seidel.com'}",1968,Melania Klemm,melania.klemm@seidel.com,Melania,Klemm
"{""contact_id"": 5869, ""name"": ""Katherine Cooley"", ""email"": ""katherine.cooley@yahoo.com""}",True,"{'contact_id': 5869, 'name': 'Katherine Cooley', 'email': 'katherine.cooley@yahoo.com'}",5869,Katherine Cooley,katherine.cooley@yahoo.com,Katherine,Cooley
"{""contact_id"": 5858, ""name"": ""Guillermo Larsen"", ""email"": ""guillermo.larsen@yahoo.com""}",True,"{'contact_id': 5858, 'name': 'Guillermo Larsen', 'email': 'guillermo.larsen@yahoo.com'}",5858,Guillermo Larsen,guillermo.larsen@yahoo.com,Guillermo,Larsen
"{""contact_id"": 5203, ""name"": ""Jill Barrios"", ""email"": ""jill.barrios@gmail.com""}",True,"{'contact_id': 5203, 'name': 'Jill Barrios', 'email': 'jill.barrios@gmail.com'}",5203,Jill Barrios,jill.barrios@gmail.com,Jill,Barrios
"{""contact_id"": 2577, ""name"": ""Austin Musatti"", ""email"": ""austin.musatti@tin.it""}",True,"{'contact_id': 2577, 'name': 'Austin Musatti', 'email': 'austin.musatti@tin.it'}",2577,Austin Musatti,austin.musatti@tin.it,Austin,Musatti
"{""contact_id"": 3216, ""name"": ""Jacinto Rose"", ""email"": ""jacinto.rose@yahoo.com""}",True,"{'contact_id': 3216, 'name': 'Jacinto Rose', 'email': 'jacinto.rose@yahoo.com'}",3216,Jacinto Rose,jacinto.rose@yahoo.com,Jacinto,Rose
"{""contact_id"": 2037, ""name"": ""Lucie Redi"", ""email"": ""lucie.redi@googlemail.com""}",True,"{'contact_id': 2037, 'name': 'Lucie Redi', 'email': 'lucie.redi@googlemail.com'}",2037,Lucie Redi,lucie.redi@googlemail.com,Lucie,Redi
"{""contact_id"": 3867, ""name"": ""Tania Chapman"", ""email"": ""tania.chapman@remy.com""}",True,"{'contact_id': 3867, 'name': 'Tania Chapman', 'email': 'tania.chapman@remy.com'}",3867,Tania Chapman,tania.chapman@remy.com,Tania,Chapman
"{""contact_id"": 5109, ""name"": ""Alexandria Best"", ""email"": ""alexandria.best@yahoo.co.uk""}",True,"{'contact_id': 5109, 'name': 'Alexandria Best', 'email': 'alexandria.best@yahoo.co.uk'}",5109,Alexandria Best,alexandria.best@yahoo.co.uk,Alexandria,Best
"{""contact_id"": 1376, ""name"": ""Edward Scott"", ""email"": ""edward.scott@yahoo.com""}",True,"{'contact_id': 1376, 'name': 'Edward Scott', 'email': 'edward.scott@yahoo.com'}",1376,Edward Scott,edward.scott@yahoo.com,Edward,Scott
"{""contact_id"": 5260, ""name"": ""Jake Wiley"", ""email"": ""jake.wiley@outlook.com""}",True,"{'contact_id': 5260, 'name': 'Jake Wiley', 'email': 'jake.wiley@outlook.com'}",5260,Jake Wiley,jake.wiley@outlook.com,Jake,Wiley
"{""contact_id"": 2350, ""name"": ""Claudio Reuter"", ""email"": ""claudio.reuter@morgan-collins.org.au""}",True,"{'contact_id': 2350, 'name': 'Claudio Reuter', 'email': 'claudio.reuter@morgan-collins.org.au'}",2350,Claudio Reuter,claudio.reuter@morgan-collins.org.au,Claudio,Reuter
"{""contact_id"": 2269, ""name"": ""Laure Traetta"", ""email"": ""laure.traetta@kay-perkins.co.uk""}",True,"{'contact_id': 2269, 'name': 'Laure Traetta', 'email': 'laure.traetta@kay-perkins.co.uk'}",2269,Laure Traetta,laure.traetta@kay-perkins.co.uk,Laure,Traetta
"{""contact_id"": 3650, ""name"": ""Magarete Valentin"", ""email"": ""magarete.valentin@yahoo.com""}",True,"{'contact_id': 3650, 'name': 'Magarete Valentin', 'email': 'magarete.valentin@yahoo.com'}",3650,Magarete Valentin,magarete.valentin@yahoo.com,Magarete,Valentin
"{""contact_id"": 3934, ""name"": ""Paige Hill"", ""email"": ""paige.hill@jones.org.au""}",True,"{'contact_id': 3934, 'name': 'Paige Hill', 'email': 'paige.hill@jones.org.au'}",3934,Paige Hill,paige.hill@jones.org.au,Paige,Hill
"{""contact_id"": 4048, ""name"": ""Fulvio Curiel"", ""email"": ""fulvio.curiel@reynolds.com""}",True,"{'contact_id': 4048, 'name': 'Fulvio Curiel', 'email': 'fulvio.curiel@reynolds.com'}",4048,Fulvio Curiel,fulvio.curiel@reynolds.com,Fulvio,Curiel
"{""contact_id"": 4266, ""name"": ""Thibaut Camarillo"", ""email"": ""thibaut.camarillo@hotmail.com""}",True,"{'contact_id': 4266, 'name': 'Thibaut Camarillo', 'email': 'thibaut.camarillo@hotmail.com'}",4266,Thibaut Camarillo,thibaut.camarillo@hotmail.com,Thibaut,Camarillo
"{""contact_id"": 3863, ""name"": ""Romana Blanchard"", ""email"": ""romana.blanchard@googlemail.com""}",True,"{'contact_id': 3863, 'name': 'Romana Blanchard', 'email': 'romana.blanchard@googlemail.com'}",3863,Romana Blanchard,romana.blanchard@googlemail.com,Romana,Blanchard
"{""contact_id"": 4922, ""name"": ""Thibault Savorgnan"", ""email"": ""thibault.savorgnan@butler.biz""}",True,"{'contact_id': 4922, 'name': 'Thibault Savorgnan', 'email': 'thibault.savorgnan@butler.biz'}",4922,Thibault Savorgnan,thibault.savorgnan@butler.biz,Thibault,Savorgnan
"{""contact_id"": 4517, ""name"": ""Alexander Pausini"", ""email"": ""alexander.pausini@gonzalez.info""}",True,"{'contact_id': 4517, 'name': 'Alexander Pausini', 'email': 'alexander.pausini@gonzalez.info'}",4517,Alexander Pausini,alexander.pausini@gonzalez.info,Alexander,Pausini
"{""contact_id"": 3259, ""name"": ""Pierangelo Scholtz"", ""email"": ""pierangelo.scholtz@lefevre.com""}",True,"{'contact_id': 3259, 'name': 'Pierangelo Scholtz', 'email': 'pierangelo.scholtz@lefevre.com'}",3259,Pierangelo Scholtz,pierangelo.scholtz@lefevre.com,Pierangelo,Scholtz
"{""contact_id"": 3123, ""name"": ""Emmanuelle Keller"", ""email"": ""emmanuelle.keller@morton-clarke.com""}",True,"{'contact_id': 3123, 'name': 'Emmanuelle Keller', 'email': 'emmanuelle.keller@morton-clarke.com'}",3123,Emmanuelle Keller,emmanuelle.keller@morton-clarke.com,Emmanuelle,Keller
"{""contact_id"": 3870, ""name"": ""Isabella Deleon"", ""email"": ""isabella.deleon@web.de""}",True,"{'contact_id': 3870, 'name': 'Isabella Deleon', 'email': 'isabella.deleon@web.de'}",3870,Isabella Deleon,isabella.deleon@web.de,Isabella,Deleon
"{""contact_id"": 2996, ""name"": ""Timothy Weitzel"", ""email"": ""timothy.weitzel@gmail.com""}",True,"{'contact_id': 2996, 'name': 'Timothy Weitzel', 'email': 'timothy.weitzel@gmail.com'}",2996,Timothy Weitzel,timothy.weitzel@gmail.com,Timothy,Weitzel
"{""contact_id"": 2993, ""name"": ""Alfredo Ingram"", ""email"": ""alfredo.ingram@hotmail.com""}",True,"{'contact_id': 2993, 'name': 'Alfredo Ingram', 'email': 'alfredo.ingram@hotmail.com'}",2993,Alfredo Ingram,alfredo.ingram@hotmail.com,Alfredo,Ingram
"{""contact_id"": 4556, ""name"": ""Francesca Kade"", ""email"": ""francesca.kade@luna-rael.org""}",True,"{'contact_id': 4556, 'name': 'Francesca Kade', 'email': 'francesca.kade@luna-rael.org'}",4556,Francesca Kade,francesca.kade@luna-rael.org,Francesca,Kade
"{""contact_id"": 2326, ""name"": ""Tonia Coleman"", ""email"": ""tonia.coleman@hotmail.com""}",True,"{'contact_id': 2326, 'name': 'Tonia Coleman', 'email': 'tonia.coleman@hotmail.com'}",2326,Tonia Coleman,tonia.coleman@hotmail.com,Tonia,Coleman
"{""contact_id"": 4109, ""name"": ""Gottfried Barbe"", ""email"": ""gottfried.barbe@hotmail.com""}",True,"{'contact_id': 4109, 'name': 'Gottfried Barbe', 'email': 'gottfried.barbe@hotmail.com'}",4109,Gottfried Barbe,gottfried.barbe@hotmail.com,Gottfried,Barbe
"{""contact_id"": 5739, ""name"": ""Jeffrey Trommler"", ""email"": ""jeffrey.trommler@yahoo.com""}",True,"{'contact_id': 5739, 'name': 'Jeffrey Trommler', 'email': 'jeffrey.trommler@yahoo.com'}",5739,Jeffrey Trommler,jeffrey.trommler@yahoo.com,Jeffrey,Trommler
"{""contact_id"": 5887, ""name"": ""Giacobbe Owens"", ""email"": ""giacobbe.owens@huet.fr""}",True,"{'contact_id': 5887, 'name': 'Giacobbe Owens', 'email': 'giacobbe.owens@huet.fr'}",5887,Giacobbe Owens,giacobbe.owens@huet.fr,Giacobbe,Owens
"{""contact_id"": 1651, ""name"": ""Conchita Pagliaro"", ""email"": ""conchita.pagliaro@googlemail.com""}",True,"{'contact_id': 1651, 'name': 'Conchita Pagliaro', 'email': 'conchita.pagliaro@googlemail.com'}",1651,Conchita Pagliaro,conchita.pagliaro@googlemail.com,Conchita,Pagliaro
"{""contact_id"": 1628, ""name"": ""Kevin Delahaye"", ""email"": ""kevin.delahaye@ellis-wilson.com""}",True,"{'contact_id': 1628, 'name': 'Kevin Delahaye', 'email': 'kevin.delahaye@ellis-wilson.com'}",1628,Kevin Delahaye,kevin.delahaye@ellis-wilson.com,Kevin,Delahaye
"{""contact_id"": 2642, ""name"": ""Rouven Ovadia"", ""email"": ""rouven.ovadia@gmail.com""}",True,"{'contact_id': 2642, 'name': 'Rouven Ovadia', 'email': 'rouven.ovadia@gmail.com'}",2642,Rouven Ovadia,rouven.ovadia@gmail.com,Rouven,Ovadia
"{""contact_id"": 6020, ""name"": ""Piermaria Laporte"", ""email"": ""piermaria.laporte@wesack.com""}",True,"{'contact_id': 6020, 'name': 'Piermaria Laporte', 'email': 'piermaria.laporte@wesack.com'}",6020,Piermaria Laporte,piermaria.laporte@wesack.com,Piermaria,Laporte
"{""contact_id"": 4747, ""name"": ""Karolin Johann"", ""email"": ""karolin.johann@hotmail.com""}",True,"{'contact_id': 4747, 'name': 'Karolin Johann', 'email': 'karolin.johann@hotmail.com'}",4747,Karolin Johann,karolin.johann@hotmail.com,Karolin,Johann
"{""contact_id"": 5534, ""name"": ""Steven Folliero"", ""email"": ""steven.folliero@noos.fr""}",True,"{'contact_id': 5534, 'name': 'Steven Folliero', 'email': 'steven.folliero@noos.fr'}",5534,Steven Folliero,steven.folliero@noos.fr,Steven,Folliero
"{""contact_id"": 4790, ""name"": ""Livio Rosselli"", ""email"": ""livio.rosselli@green.co.uk""}",True,"{'contact_id': 4790, 'name': 'Livio Rosselli', 'email': 'livio.rosselli@green.co.uk'}",4790,Livio Rosselli,livio.rosselli@green.co.uk,Livio,Rosselli
"{""contact_id"": 4632, ""name"": ""Gaetano Leonardi"", ""email"": ""gaetano.leonardi@despacho.com""}",True,"{'contact_id': 4632, 'name': 'Gaetano Leonardi', 'email': 'gaetano.leonardi@despacho.com'}",4632,Gaetano Leonardi,gaetano.leonardi@despacho.com,Gaetano,Leonardi
"{""contact_id"": 1952, ""name"": ""Cynthia Robinson"", ""email"": ""cynthia.robinson@gilles.net""}",True,"{'contact_id': 1952, 'name': 'Cynthia Robinson', 'email': 'cynthia.robinson@gilles.net'}",1952,Cynthia Robinson,cynthia.robinson@gilles.net,Cynthia,Robinson
"{""contact_id"": 4388, ""name"": ""Eleni Aponte"", ""email"": ""eleni.aponte@club-internet.fr""}",True,"{'contact_id': 4388, 'name': 'Eleni Aponte', 'email': 'eleni.aponte@club-internet.fr'}",4388,Eleni Aponte,eleni.aponte@club-internet.fr,Eleni,Aponte
"{""contact_id"": 5529, ""name"": ""Noelia Romo"", ""email"": ""noelia.romo@yahoo.com""}",True,"{'contact_id': 5529, 'name': 'Noelia Romo', 'email': 'noelia.romo@yahoo.com'}",5529,Noelia Romo,noelia.romo@yahoo.com,Noelia,Romo
"{""contact_id"": 1316, ""name"": ""Evelyn Haynes"", ""email"": ""evelyn.haynes@clark.info""}",True,"{'contact_id': 1316, 'name': 'Evelyn Haynes', 'email': 'evelyn.haynes@clark.info'}",1316,Evelyn Haynes,evelyn.haynes@clark.info,Evelyn,Haynes
"{""contact_id"": 1670, ""name"": ""Katharine Zaccagnini"", ""email"": ""katharine.zaccagnini@hotmail.com""}",True,"{'contact_id': 1670, 'name': 'Katharine Zaccagnini', 'email': 'katharine.zaccagnini@hotmail.com'}",1670,Katharine Zaccagnini,katharine.zaccagnini@hotmail.com,Katharine,Zaccagnini
"{""contact_id"": 4909, ""name"": ""Lea Merle"", ""email"": ""lea.merle@stey.de""}",True,"{'contact_id': 4909, 'name': 'Lea Merle', 'email': 'lea.merle@stey.de'}",4909,Lea Merle,lea.merle@stey.de,Lea,Merle
"{""contact_id"": 3401, ""name"": ""Marta Huynh"", ""email"": ""marta.huynh@hernandez.info""}",True,"{'contact_id': 3401, 'name': 'Marta Huynh', 'email': 'marta.huynh@hernandez.info'}",3401,Marta Huynh,marta.huynh@hernandez.info,Marta,Huynh
"{""contact_id"": 4619, ""name"": ""Amador Riley"", ""email"": ""amador.riley@hotmail.com""}",True,"{'contact_id': 4619, 'name': 'Amador Riley', 'email': 'amador.riley@hotmail.com'}",4619,Amador Riley,amador.riley@hotmail.com,Amador,Riley
"{""contact_id"": 4722, ""name"": ""Julie Coles"", ""email"": ""julie.coles@hotmail.fr""}",True,"{'contact_id': 4722, 'name': 'Julie Coles', 'email': 'julie.coles@hotmail.fr'}",4722,Julie Coles,julie.coles@hotmail.fr,Julie,Coles
"{""contact_id"": 2188, ""name"": ""Beverley Telesio"", ""email"": ""beverley.telesio@regnier.fr""}",True,"{'contact_id': 2188, 'name': 'Beverley Telesio', 'email': 'beverley.telesio@regnier.fr'}",2188,Beverley Telesio,beverley.telesio@regnier.fr,Beverley,Telesio
